Product_Reporting,Visitor_ID,State_Code
Refinance,3078241252143302876_5235714816099870105,26
Personal,8410829624148303822_505406323723792963,19
Refinance,5489456716344044412_469512021090869853,6
Business Loans,8800561278440888434_3116597404728920482,4
Reverse Mortgage,7378412990345781310_7271319919921743136,22
Refinance,6958525847012735690_6467554254140874212,6
Refinance,2983730613296611519_5536696785240450370,31
Refinance,2830308375245049684_8312196071617137778,12
Personal,5257479639766056220_3687144675064438281,17
Refinance,4112554620670552915_8292551183508744875,36
Refinance,5659017874837065692_7347885272557375093,20
Refinance,2495769015406703102_1834333245498607021,6
Purchase,2989972237974480433_5655306044132987006,37
Refinance,4694429270638103860_8485096332831146150,15
Personal,4406707439775061605_6334241494513821160,48
Refinance,1447353883483006478_8146465794053610006,48
Business Loans,5874953658057361932_1713207319303224717,32
Refinance,6160797222819419768_511192396529788465,45
Personal,3458702986802375691_7670769020958610168,17
Personal,381921197929073285_6336385563605135018,24
Refinance,5157983686706228096_2909015565246932198,48
Refinance,522350664318934345_7328352576846131551,6
Personal,5436020749357342448_8246105793551967205,6
Personal,8920956384186779335_1613213619393406691,6
Refinance,2581208719140409456_6472506120091535593,18
Refinance,7738401000294951463_7370642525280204528,6
Personal,3684073771963330180_6193895265482091203,47
Refinance,1079313327404624303_4742269429210705851,35
Refinance,1309262421099610333_4281813720242150804,44
Refinance,4786405853820374658_506912416086614989,36
Refinance,2335791615189365367_6689187062435117791,44
Purchase,9190388831157226381_3586915108624256487,41
Refinance,5055805710617131346_1897712511394323048,6
unknown,2958402086568179667_5707161233791673442,17
Reverse Mortgage,4996614421233938043_2365872106311354897,13
Reverse Mortgage,8986349264250065278_5267049429271190453,47
Personal,6225169630197083013_3782500976996631834,34
Personal,6379165115627564885_5908956991795324633,6
Refinance,4588646177477734993_3872034376131721406,42
Refinance,5010121288638692932_1862336733987728433,8
Purchase,4193577774279171391_5947178379209155070,54
Refinance,941463523165380651_6088152116635823661,48
Reverse Mortgage,6171882209068251909_1757137241127646125,17
Refinance,3808664350288020643_2308385195032690490,12
Refinance,7522985708334589211_4730687956429786991,51
Refinance,483804947915567087_9144472852242100196,49
Refinance,7076999398188803967_6256799639882792109,18
Refinance,1876350833092071738_1066338121788303886,18
Purchase,3978765076379680355_8134304138935012464,37
Purchase,6848528124414956073_3746322444700453638,42
Refinance,1413314838574313633_7173968574995708167,13
Reverse Mortgage,929201409564778386_7280176875951359110,29
Refinance,9216235619463210083_8739166598914412498,6
Refinance,3260648599074766704_7619080993802000918,17
Refinance,581089150305616703_7884968298258404315,6
Purchase,6439149623739354797_1722050893672638632,53
Refinance,1508273600660378114_4799415636248443559,13
Home Equity,1090006615911343862_5643808041001623504,53
Home Equity,6036694028062714060_3951243963268243257,48
Refinance,6991492250103275983_5426444424632977418,42
unknown,783593026935055060_7633525552378084105,12
Refinance,4747492116719516359_9119674999130098603,18
Refinance,242333641143394241_2433774008279581093,34
Refinance,2602587123359822562_4132938298498672792,29
Refinance,5313750072031315443_8399191027122596504,26
Reverse Mortgage,6427813102015598274_1172509474913966546,48
Refinance,2831433273153145483_5627859834003654489,36
Reverse Mortgage,727493461611056522_4907543097296854433,49
Home Equity,2120001009295737950_6561004131490018482,13
Purchase,5231183161869085355_7356267659513849975,12
Home Equity,7735002402416295420_7325513928193145703,33
Refinance,337539287238797394_2826038731950824811,39
Refinance,8541801312127718028_2308480155258917604,36
Refinance,3113734020476842074_2800129848712625961,12
Refinance,2679622385238461574_8366121791804734503,53
Personal,3440442312308823951_1630157569464122933,47
Home Equity,5570874115645803266_1662970682008705033,11
Refinance,8938898440992510822_6181388739358897124,36
Refinance,1460335357467311045_5068702855241244191,47
Refinance,8052893149234963014_5869611811229540710,26
Purchase,5424973494440086783_5299066673181887200,26
Personal,4424136978675830504_5539169429974711329,48
Refinance,7307461436220087353_3028437004060297761,47
Refinance,5985665591315980820_7592610659666556893,24
Refinance,3137981119745646175_8740449804478672884,17
Reverse Mortgage,26527053951142779_100809908080958832,27
Home Equity,1288258550778267097_3894816004115845798,26
Purchase,8861729688212495972_5444414743112485833,48
Refinance,2014962645491430021_8914721460889220582,17
Refinance,7410742823399878158_3150985641924767896,12
Refinance,8978115130281779201_1572662135549562544,42
Home Equity,3578799023565214277_177032539838866702,26
Personal,8699858881192244306_4665705847711913684,17
Purchase,5478776634201886422_1592599096268817498,17
Refinance,3219819896155638872_5293915944808489955,48
Refinance,1502939415845702028_7728878166484195400,48
Refinance,4318207646917882930_4797935551304941062,20
Refinance,9079098410420302762_5609881959481659470,29
Purchase,5001998722428098992_1201125482981022549,6
Purchase,2050339687353005237_8034571969299948415,17
Personal,836959830101724978_5669379606273781768,13
Refinance,8567413614336048168_89468339733657639,25
Personal,2818246802398062095_6770690768296877983,48
Personal,1503537584125353788_2306584567435607096,6
Purchase,2529998988696243950_1227981058273858019,16
Personal,6246303543363315466_6349481843855597400,37
Refinance,7046264651952854804_4179004360627175828,48
Purchase,5483864437369795030_7158140326601998647,42
Personal,7936952542962864667_5613305283407453724,12
Refinance,869167112049970738_235533804530001961,48
Refinance,6244028135878163696_4270265254393610081,25
Personal,545362333353478322_903456874826346900,40
Refinance,4108458385298226866_7457320736439865250,17
Refinance,1577958825909800698_6262778202654119951,48
Refinance,3000126656519004989_3021425245593547150,48
Personal,7664518606797387729_3507677851880107765,26
Refinance,8918452315543770870_6961235135912517281,55
Personal,933291637011299324_3925462318280495338,48
Purchase,1702305505444502940_2301853244616888997,25
Refinance,4752835499817101349_3089667760823333242,39
Refinance,3576206259213229111_866401143036350954,35
Personal,4861948041002594979_1808835664104739930,37
Refinance,2206420732217571061_7257794128554037711,12
Personal,7504710051930456333_2235413361578577537,48
Refinance,1327918734968506485_6916390764461797620,15
Refinance,719564499450730387_6713001388813319939,12
Refinance,6617607585029833126_2000880099007319385,37
Refinance,6470163396692873244_8423997831245546170,17
Home Equity,8895333839512712494_6795006122589599566,12
Refinance,4550604831968970619_767312968533507268,48
Purchase,1945406236845689873_3249549820536753263,12
Personal,2266021016567006155_8987382553982236109,34
Refinance,1724445233768265614_8837281075225666361,27
Refinance,8846565007787805016_6474648840088539466,47
Refinance,1758096865071941526_8629414905887427102,12
Personal,2044493438629578649_642729633753594199,37
Refinance,4888070880127250130_6516547707881395603,25
Purchase,7235624008770377489_8600792779111595028,1
Reverse Mortgage,2587229835933271824_4879390737209185047,12
Personal,890032028062860975_1185575446094043611,24
Personal,4042446746242312210_1569516295361380688,42
Personal,4101020775546296021_3750016744877733550,53
Purchase,4844993321226989274_2438311678887115601,42
Refinance,4331075927095303660_5610325885038539047,8
Personal,7985568843096018754_502222580630711600,3
Home Equity,469316300545250328_4807699077710071829,39
Refinance,4041857582090856957_4269642199381287955,29
Refinance,8939030052389399761_8573528386007725967,4
Refinance,7720217179448286033_2039314287137956977,26
Refinance,6504960544874329632_4957151855704070016,47
Reverse Mortgage,2449434755555566661_5929240162468903066,27
Refinance,4622204122155175670_2153241880416069859,37
Personal,4264196236575371069_7165573577640200383,29
Refinance,5055805710617131346_1897712511394323048,6
Refinance,7340290253744897517_4504358354850947403,12
Purchase,1032355394977163175_1043567992585674845,13
Refinance,7801428757656607842_7553392003994646153,53
Refinance,2106331169259326595_497023830315375589,27
Refinance,4123987568211798320_1112080434056276596,34
Home Equity,2845527459679690889_2744333677258242436,13
Personal,8166248087934685446_3110058649915082943,42
Refinance,1862259167207015327_6326767519264172514,29
Refinance,7415023595552366406_3026378952982288328,12
Refinance,2637242301970514789_3960230112381985071,17
Refinance,7662021806668956609_5065117316784149411,12
Purchase,3704975667903157195_4986586637121790386,36
Purchase,2081747580832592555_8757098238806822529,32
Refinance,2706375367603822586_8218527938545542782,36
Purchase,5698279744077818138_3429002342189079312,48
Refinance,4230362939954317294_4861039177848841771,36
Refinance,1296234588705344431_2725306267446444699,26
Refinance,288128277108871370_6226077594258604927,13
Refinance,1652695579608738078_2635655671178640601,17
Refinance,648727943301751562_4866783868460604748,13
Refinance,7548694970105257610_8743667630816715236,6
Refinance,5923185237147005273_8044938639014782244,36
Refinance,6038523403547513445_5770374511177932618,48
Refinance,8042427239303170245_374099849198052865,48
Refinance,9096932762456799645_2300055210027090530,21
Personal,2493883879610375019_1345012713872028936,34
Refinance,4853009834877914417_4474367211673207447,48
Personal,2418994712180387096_381109518661879832,6
Refinance,457261274841932437_8096320246341638886,37
Refinance,5498264305291664443_3765842020468525066,48
Refinance,1492932838226266130_6185306180906786759,12
Refinance,9017661373684076147_7326999372660027572,44
Refinance,2130956809105479281_8625151206956424149,12
Refinance,5541345556835851390_7485357035181568783,1
Personal,7006554289961744227_7548219093992079148,53
Refinance,6531831512172392724_6548769695557548597,47
Reverse Mortgage,8373529176252615827_8428343589176854566,13
Refinance,6078612421291752678_6850721891981000681,17
Personal,4476185180711322809_4011337675819113111,37
Home Equity,4556160829612857016_3884505733897086690,42
Personal,7404649898820364008_860254563051012916,48
Refinance,5944909198628527862_5768235435403150224,12
Refinance,6826082025888280396_8963752058147079435,9
Refinance,6115585618400223479_2020933808849014295,13
Refinance,1866226560590409591_1843817892782350385,18
Reverse Mortgage,6301958575130750656_4868511458076192758,13
Refinance,1343887502710225183_5587517039772761632,32
Refinance,4420005853263806645_3637695664592422050,48
Refinance,7967587283942081635_159143655053068089,48
Personal,7780838183868035401_7737949285092447693,6
Refinance,8368424624200658417_3794918299037796048,25
Refinance,5230957424600835937_7731466149410285509,29
Refinance,2517315503835438041_3773425031671553929,23
Personal,8974645258783430010_8114019876978620676,18
Refinance,1628139770019296785_4539042042272633803,48
Refinance,8891487353531315854_6433441433089427712,24
Refinance,795797051260343553_3972778802126396553,42
Personal,2072345886974735295_959531724197506706,36
Refinance,9091203056091867955_2981566918741014054,27
Reverse Mortgage,7864067001105410702_2527470617378966860,48
Purchase,8123714565511342980_8213381570660303940,9
Refinance,3499467438345605208_15893428941213926,24
Reverse Mortgage,6795247748879387567_5343002626492262761,37
Refinance,2472615610439957806_518159451791248818,48
Personal,2958182804495355531_4439281536346959504,6
Refinance,7751151419138462837_2110344808510317467,13
Refinance,44325166757698701_7569200614359379196,17
Refinance,1538428926737424854_542502053919663794,13
Refinance,7589380685081388601_7501982343260126070,46
